Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,Prefix/Suffix,TinyURL,DNS_Record,iFrame,Mouse_Over,Right_Click,Web_Forwards
fbpassport.com,0,0,1,1,0,0,0,1,0,1,1,1,1
bdsfa.sharepoint.com,0,0,1,3,0,0,0,1,0,1,1,1,1
bancopacificologin.web.app,0,0,0,0,0,0,0,0,0,1,1,1,1
anbf.adv.br,0,0,1,6,0,0,0,0,0,1,1,1,1
rishtapao.com,0,0,1,5,0,0,0,0,0,1,1,1,1
service-swisspost.com,0,0,0,2,0,0,1,1,0,1,1,1,1
yavana.in,0,0,0,2,0,0,0,0,0,1,1,1,1
riblanda.com,0,0,1,4,0,0,0,0,0,1,1,1,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,1
spk-hauptfiliale.de,0,0,1,1,0,0,1,0,0,1,1,1,1
cajamar-es-caja-rural.bp-pt.com,0,0,0,1,0,0,1,1,0,1,1,1,1
url5411.bnjservicesltd.co.uk,0,0,1,2,0,0,0,0,0,1,1,1,1
phrunescape.com-de.ru,0,0,0,0,0,0,1,0,0,1,1,1,1
online-securepayment.com,0,0,0,2,0,0,1,1,0,1,1,1,1
girlgotfaith.com,0,0,0,1,0,0,0,0,0,1,1,1,1
laforestaincantata.dog,0,0,1,3,0,0,0,0,0,1,1,1,1
halifax.personal-device-check.com,0,0,0,0,0,0,1,0,0,1,1,1,1
clouddoc-authorize.firebaseapp.com,0,0,0,1,0,0,1,0,0,1,1,1,1
drcarmenmora.com,0,0,1,4,0,0,0,0,0,1,1,1,1
gkigqoz1u3mxphqsckqkxr8k3mbnmuk-com.cf,0,0,0,0,0,0,1,0,0,1,1,1,1
securemy-payee-auth.com,0,0,0,0,0,0,1,0,0,1,1,1,1
notifiicaton-identity-recovery.my.id,0,0,0,1,0,0,1,0,0,1,1,1,1
clouddoc-authorize.firebaseapp.com,0,0,0,2,0,0,1,0,0,1,1,1,1
sites.google.com,0,0,1,2,0,0,0,0,0,1,1,1,1
adminivericentrics.wapka.website,0,0,0,0,0,0,0,0,0,1,1,1,1
slack-redir.net,0,0,1,1,1,0,1,0,0,1,1,1,1
heylink.me,0,0,0,1,0,0,0,0,0,1,1,1,1
sassosassino420.000webhostapp.com,0,0,0,0,0,0,0,0,0,1,1,1,1
mail.lloydsverifydevice.com,0,0,0,0,0,0,0,0,0,1,1,1,1
paulmitchellforcongress.com,0,0,1,3,0,0,0,0,0,1,1,1,1
soo.gd,0,0,0,1,0,0,0,0,0,1,1,1,1
inscreditos.com,0,0,0,0,0,0,0,0,0,1,1,1,1
netflix-teams.com,0,0,0,0,0,0,1,0,0,1,1,1,1
netflixloginhelp.com,0,0,0,0,0,0,0,0,0,1,1,1,1
drcarmenmora.com,0,0,1,4,0,0,0,0,0,1,1,1,1
cashflowfxonline.com,0,0,1,5,0,0,0,0,0,1,1,1,1
623112j4j3.codesandbox.io,0,0,0,1,0,0,0,0,0,1,1,1,1
serviciosintegralesbn1z.com,0,0,0,0,0,0,0,0,0,1,1,1,1
is.gd,0,0,0,1,0,0,0,1,0,1,1,1,1
bonazatrims.com,0,0,1,4,0,0,0,0,0,1,1,1,1
latos.co.kr,0,0,1,5,0,0,0,0,0,1,1,1,1
locationimagery.com,0,1,1,5,0,0,0,0,0,1,1,1,1
redcloakmusic.com.br,0,1,1,2,0,0,0,0,0,1,1,1,1
artofmine.be,0,0,0,0,0,0,0,0,0,1,1,1,1
lavienailscorp.com,0,0,1,4,0,0,0,0,0,1,1,1,1
grupo-ing.giorgianavarra.it,0,0,1,3,0,0,1,0,0,1,1,1,1
autosclassltd.com,0,0,0,1,0,0,0,0,0,1,1,1,1
rusikona.pro,0,0,0,2,0,0,0,0,0,1,1,1,1
rekvtem-h1fdns.net,0,0,0,0,0,0,1,0,0,1,1,1,1
sexsmepornsvidios.otzo.com,0,0,0,0,0,0,0,0,0,1,1,1,1
joeypmemorialfoundation.com,0,0,1,5,0,0,0,0,0,1,1,1,1
voipoid.com,0,0,0,1,0,0,0,0,0,1,1,1,1
insta-gram.fr,0,0,0,0,0,0,1,0,0,1,1,1,1
zoeg8.csb.app,0,0,0,0,0,0,0,0,0,1,1,1,1
raketenm-tk23ia.cc,0,0,0,0,0,0,1,0,0,1,1,1,1
outlookwebapp934.moonfruit.com,0,0,0,0,0,0,0,1,0,1,1,1,1
numotion-auth.cf,0,0,0,0,0,0,1,0,0,1,1,1,1
623112j4j3.codesandbox.io,0,0,0,1,0,0,0,0,0,1,1,1,1
maheshvalue.net,0,0,1,11,0,0,0,0,0,1,1,1,1
vodafone-failpayment.com,0,0,0,0,0,0,1,1,0,1,1,1,1
phx.blewpass.com,0,0,1,2,0,0,0,0,0,1,1,1,1
myhomeshop.club,0,0,1,7,0,0,0,0,0,1,1,1,1
kisa.link,0,0,0,1,0,0,0,0,0,1,1,1,1
securemyhalifax-online.com,0,0,0,0,0,0,1,0,0,1,1,1,1
doveadolescentservices-my.sharepoint.com:443,0,0,1,5,0,0,1,1,0,1,1,1,1
tryotherguys.com,0,0,1,1,0,0,0,0,0,1,1,1,1
citimax.co.ke,0,1,0,3,0,0,0,1,0,1,1,1,1
basvrmerkezgriskaytol.com,0,0,1,2,0,0,0,0,0,1,1,1,1
rucalafchiloe.cl,0,0,0,2,0,0,0,0,0,1,1,1,1
heliosroofing-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,1,1,1
littlefoots.ru,0,0,0,1,0,0,0,0,0,1,1,1,1
events-dofus.fr,0,0,0,0,0,0,1,0,0,1,1,1,1
linktr.ee,0,0,0,1,0,0,0,0,0,1,1,1,1
verificationns-facebook.ga,0,0,0,0,0,0,1,0,0,1,1,1,1
halifax.suspicious-login.com,0,0,0,0,0,0,1,0,0,1,1,1,1
maxhealth-adobe-auth.gq,0,0,0,0,0,0,1,0,0,1,1,1,1
amazon-check-co-jp.j15.top,0,0,0,0,0,0,1,0,0,1,1,1,1
wolfmirror.com,0,0,1,2,0,0,0,0,0,1,1,1,1
gkjx168.com,0,0,1,1,0,0,0,0,0,1,1,1,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,1
matbetgirisimizgir.blogspot.com,0,0,0,0,0,0,0,1,0,1,1,1,1
kuchkuchnights.com,0,0,0,1,0,0,0,0,0,1,1,1,1
kurortnoye.com.ua,0,1,1,3,0,0,0,0,0,1,1,1,1
bytesizepolitics.com,0,0,1,4,0,0,0,0,0,1,1,1,1
tuscaloosanephrology.com,0,0,0,3,0,0,0,0,0,1,1,1,1
ipetrokala.com,0,0,0,3,0,0,0,0,0,1,1,1,1
office365portal.micro-soft-365.com,0,0,0,0,0,0,1,0,0,1,1,1,1
advonationusa.com,0,0,1,5,0,0,0,0,0,1,1,1,1
e-angajare.md,0,0,0,3,0,0,1,0,0,1,1,1,1
tokyodreamhouse.com,0,0,1,1,0,0,0,0,0,1,1,1,1
advonationusa.com,0,0,1,5,0,0,0,0,0,1,1,1,1
spk-hauptfiliale.de,0,0,1,1,0,0,1,0,0,1,1,1,1
bespoqa.com,0,0,1,8,0,0,0,0,0,1,1,1,1
sgozq-alternate.app.link,0,0,0,0,0,0,1,0,0,1,1,1,1
lsrc.org.ls,0,0,0,3,0,0,0,0,0,1,1,1,1
emasresources.com,0,1,1,9,0,0,0,0,0,1,1,1,1
forms.office.com,0,0,1,2,0,0,0,0,0,1,1,1,1
dbsibank.com,0,0,1,2,0,0,0,0,0,1,1,1,1
betasusgirsenesende.blogspot.com,0,0,0,0,0,0,0,1,0,1,1,1,1
avtoturbini.com.mk,0,0,1,4,0,0,0,0,0,1,1,1,1
xolxol.phphrunescape.com-de.ru,0,0,0,0,0,0,1,0,0,1,1,1,1
thinkingpilates.com,0,0,1,4,0,0,0,0,0,1,1,1,1
keechuns.com,0,0,1,1,0,0,0,0,0,1,1,1,1
static-ak-fbcdn.atspace.com,0,0,0,0,0,0,1,0,0,1,1,1,1
secure-monitor.com,0,0,1,1,0,0,1,0,0,1,1,1,1
silitrade-my.sharepoint.com,0,0,1,7,0,0,1,1,0,1,1,1,1
wlldcard.d-tv.tv,0,0,0,1,0,0,1,0,0,1,1,1,1
dhl.export.dns-cloud.net,0,0,0,2,0,0,1,0,0,1,1,1,1
syira.loke.com.my,0,0,1,6,0,0,0,0,0,1,1,1,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,1
jtadeo.com,0,0,1,6,0,0,0,0,0,1,1,1,1
secure-new-payment.com,0,0,0,1,0,0,1,1,0,1,1,1,1
jantofubu.com,0,1,1,3,0,0,0,0,0,1,1,1,1
quiz.takingfive.com,0,0,0,1,0,0,0,0,0,1,1,1,1
diskussionsforen-ebay-de-hilfeforen-ws9.html-5.me,0,0,1,0,0,0,1,0,0,1,1,1,1
man1bantul.sch.id,0,0,0,2,0,0,0,0,0,1,1,1,1
device-authorisations.com,0,0,0,1,0,0,1,0,0,1,1,1,1
48tlp.codesandbox.io,0,0,0,0,0,0,0,0,0,1,1,1,1
pasarelasdepagos.com,0,0,1,5,0,0,0,0,0,1,1,1,1
svmms.yolasite.com,0,0,0,0,0,0,0,0,0,1,1,1,1
balex.cc,0,0,0,1,0,0,0,0,0,1,1,1,1
obslive.oss-eu-west-1.aliyuncs.com,0,0,1,1,0,0,1,0,0,1,1,1,1
kit.mishkanhakavana.com,0,0,0,0,0,0,0,0,0,1,1,1,1
tokullarmobilya.com,0,0,0,1,0,0,0,0,0,1,1,1,1
secure.runescape.com-accountsecurity.cz,0,0,0,0,0,0,1,0,0,1,1,1,1
jesamondo.com,0,0,1,3,0,0,0,0,0,1,1,1,1
payee-auth-request.com,0,0,0,1,0,0,1,1,0,1,1,1,1
qubectravel.com,0,0,0,1,0,0,0,0,0,1,1,1,1
suncorporationent.lazlosoftwaresolution.info,0,0,1,3,0,0,0,0,0,1,1,1,1
designferreira.com.br,0,0,1,4,0,0,0,0,0,1,1,1,1
photographybyallen.com,0,0,1,5,0,0,0,0,0,1,1,1,1
onedrive.live.com,0,0,1,1,0,0,0,0,0,1,1,1,1
secure.login.aliexpress.com.coin-balance.com,0,0,1,1,0,0,1,0,0,1,1,1,1
digitalflashbacks.ca,0,0,1,5,0,0,0,0,0,1,1,1,1
s.id,0,0,0,1,0,0,0,0,0,1,1,1,1
kodiweb.lu,0,1,1,2,0,0,0,1,0,1,1,1,1
help3239205242829992.co.vu,0,0,0,1,0,0,0,0,0,1,1,1,1
support.paypal.com.kulturabgru.kultura4.cp.regruhosting.ru,0,0,1,1,0,0,0,0,0,1,1,1,1
zjgsyds.cn,0,0,1,1,0,0,0,0,0,1,1,1,1
ranhutco.rantenku.top,0,0,0,0,0,0,0,1,0,1,1,1,1
airtellotterywinners.com,0,0,1,2,0,0,0,0,0,1,1,1,1
app.surveymethods.com,0,0,1,1,0,0,0,0,0,1,1,1,1
jjsv.com.br,0,1,1,3,0,0,0,0,0,1,1,1,1
rangkapselari.com,0,0,0,2,0,0,0,0,0,1,1,1,1
managedevshalifax.com,0,0,0,1,0,0,0,1,0,1,1,1,1
fugas.cl,0,0,0,2,0,0,0,0,0,1,1,1,1
hwbcpa-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,1,1,1
photodrive23.000webhostapp.com,0,0,0,0,0,0,0,0,0,1,1,1,1
homs.com.br,0,0,0,1,0,0,0,0,0,1,1,1,1
lloyds.cancel-online.co.uk,0,0,0,1,0,0,1,0,0,1,1,1,1
lsrc.org.ls,0,0,0,3,0,0,0,0,0,1,1,1,1
o2-securebilling-update.com,0,0,1,2,0,0,1,0,0,1,1,1,1
join-gtubwamabarfff.ns02.info,0,0,0,1,0,0,1,0,0,1,1,1,1
51.255.64.58,0,0,0,0,0,0,0,0,0,1,1,1,1
dhlvideo.id,0,0,0,1,0,0,0,0,0,1,1,1,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,1
bit.ly,0,0,0,1,0,0,0,1,0,1,1,1,1
apotheke-im-real.eu,0,0,0,0,0,0,1,0,0,1,1,1,1
alphaomegatv.net,0,0,1,7,0,0,0,0,0,1,1,1,1
1und1de-login-webdesk.bio-robots.com,0,0,1,3,0,0,1,0,0,1,1,1,1
telalmakkah.com,0,0,0,3,0,0,0,0,0,1,1,1,1
estiklal.com,0,0,0,3,0,0,0,0,0,1,1,1,1
secretrewardss16.com,0,0,0,0,0,0,0,0,0,1,1,1,1
siskiyousungrowncbd.com,0,0,1,1,0,0,0,0,0,1,1,1,1
destaques-offer1.com,0,0,0,2,0,0,1,0,0,1,1,1,1
bodegalatinacorp-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,1,1,1
emailmarketing.locaweb.com.br,0,0,1,4,0,0,0,0,0,1,1,1,1
tpm.servlces.runescape.com-er.ru,0,0,0,0,0,0,1,0,0,1,1,1,1
adobe-maxhealth-auths.ml,0,0,0,0,0,0,1,0,0,1,1,1,1
monirshouvo.github.io,0,0,0,1,0,0,0,0,0,1,1,1,1
printerstudent.com,0,0,1,2,0,0,0,1,0,1,1,1,1
natwest-secure.live,0,0,0,0,0,0,1,0,0,1,1,1,1
lloydsbank.online-verify-security-auth.com,0,0,0,0,0,0,1,0,0,1,1,1,1
umbrellacorp.id,0,0,0,2,0,0,0,0,0,1,1,1,1
payee-online-security.net,0,0,0,1,0,0,1,0,0,1,1,1,1
i-pag.com.bd,0,0,0,0,0,0,1,0,0,1,1,1,1
ht.ly,0,0,0,1,0,0,0,0,0,1,1,1,1
speedbangla.akij.net,0,0,1,11,0,0,0,0,0,1,1,1,1
securedlloyd-onlinedata.com,0,0,0,0,0,0,1,0,0,1,1,1,1
birdx.lk,0,0,1,7,0,0,0,0,0,1,1,1,1
grottedisaledesenzano.com,0,0,0,1,0,0,0,0,0,1,1,1,1
li.cmu.ac.th,0,0,1,7,0,0,0,0,0,1,1,1,1
firebasestorage.googleapis.com,0,1,1,5,0,0,0,1,0,1,1,1,1
fruernes.dk,0,0,0,2,0,0,0,0,0,1,1,1,1
deregister-device-info.com,0,0,0,0,0,0,1,0,0,1,1,1,1
google-services.com.devland.cl,0,0,1,5,0,0,1,0,0,1,1,1,1
opencastingf.com,0,0,0,1,0,0,0,0,0,1,1,1,1
zaytouzo.buyonlined.su,0,0,0,0,0,0,0,0,0,1,1,1,1
ics-cardsomgevingskeuze.club,0,0,0,0,0,0,1,0,0,1,1,1,1
doc.google.share.pressurecookerindia.com,0,0,1,1,0,0,0,0,0,1,1,1,1
tek.link,0,0,0,1,0,0,0,0,0,1,1,1,1
web-whatsappjoin.itsaol.com,0,0,0,0,0,0,1,0,0,1,1,1,1
fadak.info,0,0,1,4,0,0,0,0,0,1,1,1,1
ambientaris.com,0,0,1,2,0,0,0,0,0,1,1,1,1
betcupgiris1.blogspot.com,0,0,0,0,0,0,0,1,0,1,1,1,1
cbbc.banksacc.com,0,0,0,0,0,0,0,0,0,1,1,1,1
hdsupply.allegiancetech.com,0,0,1,2,0,0,0,0,0,1,1,1,1
laaksik1.emlnk.com,0,0,1,1,0,0,0,0,0,1,1,1,1
dvla.taxrebate-vehicle.com,0,0,0,0,0,0,1,0,0,1,1,1,1
kinglolosifersefvcie.blogspot.com,0,0,0,0,0,0,0,1,0,1,1,1,1
linktr.ee,0,0,0,1,0,0,0,0,0,1,1,1,1
noreply-netelle.blogspot.com,0,0,0,0,0,0,1,1,0,1,1,1,1
mail.dhlesgmarketing.com,0,0,0,1,0,0,0,0,0,1,1,1,1
acessobbauto.com,0,0,0,2,0,0,0,0,0,1,1,1,1
s371712615.mialojamiento.es,0,0,0,1,0,0,0,0,0,1,1,1,1
runescape.com-ub.ru,0,0,0,0,0,0,1,0,0,1,1,1,1
13.77.167.119,0,0,0,3,0,0,0,0,0,1,1,1,1
kongrespdgi.com,0,0,1,6,0,0,0,0,0,1,1,1,1
parafiaczarkow.ns48.pl,0,0,0,3,0,0,0,0,0,1,1,1,1
r3g34.fra1.digitaloceanspaces.com,0,0,1,1,0,0,0,0,0,1,1,1,1
infoibadah.com,0,0,1,4,0,0,0,1,0,1,1,1,1
den.eysel.net,0,0,1,5,0,0,0,0,0,1,1,1,1
51jianli.cn,0,0,1,1,0,0,0,0,0,1,1,1,1
linktr.ee,0,0,0,1,0,0,0,0,0,1,1,1,1
mysenorita.in,0,0,0,1,0,0,0,0,0,1,1,1,1
thestatusworlds.com,0,0,1,4,0,0,0,0,0,1,1,1,1
loginmillas-pe1.com,0,0,0,0,0,0,1,0,0,1,1,1,1
thethunderbrand.com,0,0,1,4,0,0,0,0,0,1,1,1,1
instagramtakipcikas.com,0,0,0,1,0,0,0,0,0,1,1,1,1
reforestreplanet.com,0,0,1,4,0,0,0,1,0,1,1,1,1
sites.google.com,0,0,0,2,0,0,0,0,0,1,1,1,1
besthomeworkhelp.org,0,0,1,2,0,0,0,0,0,1,1,1,1
ralakutran.yapoten.top,0,0,0,0,0,0,0,0,0,1,1,1,1
digitalflashbacks.ca,0,0,1,3,0,0,0,0,0,1,1,1,1
ppuseralert.com,0,0,0,0,0,0,0,1,0,1,1,1,1
rebrand.ly,0,0,0,1,0,0,0,0,0,1,1,1,1
smiles-bb.com,0,0,0,1,0,0,1,0,0,1,1,1,1
sucursal-personastransacciones-bancolombia.com,0,0,1,0,0,0,1,0,0,1,1,1,1
clayheart.com,0,0,0,3,0,0,0,1,0,1,1,1,1
zipansion.com,0,0,0,1,0,0,0,0,0,1,1,1,1
latmasoud.persiangig.com,0,0,0,2,0,0,0,0,0,1,1,1,1
halifax.secureonline-verifypayees.com,0,0,0,0,0,0,1,0,0,1,1,1,1
id-38904256-login-made-in-china.pantheonsite.io,0,0,1,3,0,0,1,0,0,1,1,1,1
ctr.saatrva.com,0,0,1,3,0,0,0,0,0,1,1,1,1
cronite.com,0,0,0,2,0,0,0,0,0,1,1,1,1
lojasblack.sslblindado.com,0,0,1,2,0,0,0,0,0,1,1,1,1
gfxx.creatorlink.net,0,0,0,0,0,0,0,0,0,1,1,1,1
dezh-marn-kooh.com,0,1,1,1,0,0,1,0,0,1,1,1,1
cazzcreates.com,0,0,1,5,0,0,0,0,0,1,1,1,1
jp-rakuten.vy3.top,0,0,0,0,0,0,1,0,0,1,1,1,1
faccebbook.0fees.us,0,0,0,1,0,0,0,0,0,1,1,1,1
securedhostpower.xyz,0,0,1,3,0,0,0,0,0,1,1,1,1
chat-whataspp.com,0,0,0,1,0,0,1,0,0,1,1,1,1
ts.hust.edu.vn,0,0,1,12,0,0,0,0,0,1,1,1,1
behravangostar.com,0,0,0,3,0,0,0,0,0,1,1,1,1
bcpzonasegurabeta.vip-pe.com,0,0,0,0,0,0,1,0,0,1,1,1,1
una.saatrva.com,0,0,1,3,0,0,0,0,0,1,1,1,1
newcomersfair.com,0,0,1,1,0,0,0,0,0,1,1,1,1
sura.careervidi.com,0,1,1,1,0,0,0,0,0,1,1,1,1
authenticatemy-device.com,0,0,0,2,0,0,1,0,0,1,1,1,1
myeeplan-updates.com,0,0,0,0,0,0,1,0,0,1,1,1,1
laforestaincantata.dog,0,0,0,2,0,0,0,0,0,1,1,1,1
authorise-mytransactions.com,0,0,0,1,0,0,1,0,0,1,1,1,1
verifedby3.com,0,0,0,1,0,0,0,0,0,1,1,1,1
rhodvillecu.com,0,0,0,2,0,0,0,0,0,1,1,1,1
heylink.me,0,0,0,1,0,0,0,0,0,1,1,1,1
card-mail-center.jnxfdw.cn,0,0,0,0,0,0,1,0,0,1,1,1,1
lemnexotic.ro,0,0,1,5,0,0,0,0,0,1,1,1,1
cancel-onlinepayee.com,0,0,0,1,0,0,1,0,0,1,1,1,1
whattsapps.faqserv.com,0,0,0,0,0,0,0,0,0,1,1,1,1
paypal.co.uk.useriazi6bqgssb.settingsppup.com,0,0,0,0,0,0,0,0,0,1,1,1,1
xh140.mjt.lu,0,0,1,5,0,0,0,0,0,1,1,1,1
printerstudent.com,0,0,1,2,0,0,0,1,0,1,1,1,1
security.paypai-confirmation.com,0,0,1,1,0,0,1,0,0,1,1,1,1
ht.ly,0,0,0,1,0,0,0,0,0,1,1,1,1
panxiyanqp.52doweb.cn,0,0,1,5,0,0,0,0,0,1,1,1,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,1
trocadepontosonline.com,0,0,0,2,0,0,0,0,0,1,1,1,1
netorg6226424-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,1,1,1
ucpubgtops.com,0,0,0,0,0,0,0,0,0,1,1,1,1
stolizaparketa.ru,0,0,1,7,0,0,0,0,0,1,1,1,1
134.122.177.73,0,1,0,2,0,0,0,0,0,1,1,1,1
lausellv.com,0,0,1,2,0,0,0,0,0,1,1,1,1
angebote-d15b5db6a5f2.com,0,0,0,1,0,0,1,0,0,1,1,1,1
bit.do,0,0,0,1,0,0,0,1,0,1,1,1,1
u7742171.ct.sendgrid.net,0,0,1,2,0,0,0,0,0,1,1,1,1
aqtv.tv,0,0,0,6,0,0,0,0,0,1,1,1,1
estudiomaskin.com,0,0,1,5,0,0,0,0,0,1,1,1,1
nutriti-on.com,0,0,1,5,0,0,1,0,0,1,1,1,1
smbc-vpass.site,0,0,0,0,0,0,1,0,0,1,1,1,1
sukien-ffmobile2020.top,0,0,0,0,0,0,1,0,0,1,1,1,1
zonasegvra-bn0peru.com,0,0,1,3,0,0,1,0,0,1,1,1,1
zjgsyds.cn,0,0,1,1,1,0,0,0,0,1,1,1,1
pro-karton.ru,0,0,1,1,0,0,1,0,0,1,1,1,1
magnetarbpo.com,0,0,0,1,0,0,0,0,0,1,1,1,1
lloyds-deregister-unknown-device.com,0,0,0,1,0,0,1,0,0,1,1,1,1
xrxh1.mjt.lu,0,0,1,5,0,0,0,0,0,1,1,1,1
service-disponible-inc.com,0,0,1,2,0,0,1,0,0,1,1,1,1
hrweb99.com,0,0,1,5,0,0,0,0,0,1,1,1,1
avtoshkola-serpukhov.ru,0,0,1,3,0,0,1,0,0,1,1,1,1
ind-activobank.net,0,0,1,3,0,0,1,0,0,1,1,1,1
apporg.yolasite.com,0,0,0,0,0,0,0,0,0,1,1,1,1
mobile-security.co.uk,0,0,0,0,0,0,1,0,0,1,1,1,1
artemissbet.blogspot.com,0,0,0,0,0,0,0,1,0,1,1,1,1
onecreator.info,0,1,0,0,0,0,0,0,0,1,1,1,1
sites.google.com,0,0,0,2,0,0,0,0,0,1,1,1,1
vieuxshack.com,0,0,1,4,0,0,0,0,0,1,1,1,1
click.mail.onedrive.com,0,0,1,0,0,0,0,0,0,1,1,1,1
acortar.link,0,0,0,1,0,0,0,0,0,1,1,1,1
mundovirtualhabbo.blogspot.com,0,0,1,1,0,0,0,1,0,1,1,1,1
heylink.me,0,0,0,1,0,0,0,0,0,1,1,1,1
mail.lloyds-payee-online.com,0,0,0,1,0,0,1,0,0,1,1,1,1
pitonikaz.flywheelsites.com,0,0,1,4,0,0,0,0,0,1,1,1,1
e-angajare.md,0,0,0,3,0,0,1,0,0,1,1,1,1
homophile-tens.000webhostapp.com,0,0,0,0,0,0,1,0,0,1,1,1,1
ht.ly,0,0,0,1,0,0,0,0,0,1,1,1,1
kongrespdgi.com,0,0,1,6,0,0,0,0,0,1,1,1,1
erikdjones.sexxyfemaledolls.com,0,0,1,3,0,0,0,0,0,1,1,1,1
security-preventfraud.com,0,0,0,1,0,0,1,0,0,1,1,1,1
182.16.104.211,0,1,1,2,0,0,0,0,0,1,1,1,1
sgdbs-intrnet-baqnk.com,0,0,0,0,0,0,1,0,0,1,1,1,1
getrightnews.com,0,0,0,2,0,0,0,0,0,1,1,1,1
cupkaju.wz.sk,0,0,1,1,0,0,0,0,0,1,1,1,1
rasdaxdasd.lafdasdwq.top,0,0,0,0,0,0,0,0,0,1,1,1,1
grup-whatsapp-invite.zzux.com,0,0,0,0,0,0,1,1,0,1,1,1,1
wearabletechtogo.com,0,0,0,1,0,0,0,0,0,1,1,1,1
sneedengineering.com,0,0,0,2,0,0,0,0,0,1,1,1,1
mufg.jp.mtued.com,0,0,0,0,0,0,0,0,0,1,1,1,1
axiangw.com,0,0,1,4,0,0,0,0,0,1,1,1,1
rebrand.ly,0,1,0,1,0,0,0,0,0,1,1,1,1
vamosfazerjuntos.net,0,0,1,3,0,0,0,0,0,1,1,1,1
caldastelas.com,0,0,0,0,0,0,0,0,0,1,1,1,1
skytvporassinatura.com.br,0,0,1,4,0,0,0,0,0,1,1,1,1
zonasegura-multibnt.com,0,0,0,0,0,0,1,1,0,1,1,1,1
onailsupply.com,0,0,1,5,0,0,0,0,0,1,1,1,1
ecoservei.ad,0,1,1,1,0,0,0,0,0,1,1,1,1
accessibiltyorgligne.weebly.com,0,0,0,0,0,0,0,0,0,1,1,1,1
emebfsasampaio.creatorlink.net,0,0,0,0,0,0,0,0,0,1,1,1,1
reclaim-pandemicfund.com,0,0,0,0,0,0,1,0,0,1,1,1,1
rebrand.ly,0,0,0,1,0,0,0,0,0,1,1,1,1
facebookavataria.0fees.us,0,0,0,1,0,0,0,0,0,1,1,1,1
buharianculture.org,0,0,0,2,0,0,0,0,0,1,1,1,1
lloydsbank.personal-secure-payee-auth.com,0,0,0,0,0,0,1,0,0,1,1,1,1
pkhnm.ac.in,0,0,1,4,0,0,0,0,0,1,1,1,1
cazzcreates.com,0,0,1,5,0,0,0,0,0,1,1,1,1
whatsapps.instanthq.com,0,0,0,0,0,0,0,0,0,1,1,1,1
securityresolve-payment.com,0,0,0,0,0,0,1,1,0,1,1,1,1
southcountyclassified.com,0,0,1,5,0,0,0,0,0,1,1,1,1
en.baikal-planet.ru,0,0,1,10,0,0,1,0,0,1,1,1,1
laforestaincantata.dog,0,0,0,2,0,0,0,0,0,1,1,1,1
taxrebategov.com,0,0,0,0,0,0,0,0,0,1,1,1,1
prevtek.com,0,0,0,2,0,0,0,0,0,1,1,1,1
lloydsbank.personal-auth-device.com,0,0,0,0,0,0,1,0,0,1,1,1,1
samerhadid.com,0,1,1,3,0,0,0,0,0,1,1,1,1
phrunescape.com-de.ru,0,0,0,0,0,0,1,0,0,1,1,1,1
getco-genetics.com,0,0,1,4,0,0,1,0,0,1,1,1,1
xhmqu.mjt.lu,0,0,1,5,0,0,0,0,0,1,1,1,1
lihi1.cc,0,0,0,1,0,0,0,0,0,1,1,1,1
vanprint.am,0,0,1,3,0,0,0,0,0,1,1,1,1
kimclarkwriter.com,0,0,0,2,0,0,0,0,0,1,1,1,1
joingrupbokep.69.mu,0,0,0,0,0,0,0,0,0,1,1,1,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,1
tecasi.rs,0,1,0,1,0,0,0,0,0,1,1,1,1
betcupgiris2.blogspot.com,0,0,0,0,0,0,0,1,0,1,1,1,1
births.cloudns.asia,0,0,0,1,0,0,0,0,0,1,1,1,1
globalnetinternet.com,0,0,1,6,0,0,0,1,0,1,1,1,1
paradiserassudr.com,0,0,1,2,0,0,0,0,0,1,1,1,1
igvc.link,0,0,0,1,0,0,0,0,0,1,1,1,1
device-authentication-support.com,0,0,0,1,0,0,1,1,0,1,1,1,1
materialspinpubgm.com,0,0,0,0,0,0,0,0,0,1,1,1,1
cew.safewallet.replayattack.us,0,0,0,0,0,0,0,0,0,1,1,1,1
rockheadsusa.com,0,0,1,1,0,0,0,0,0,1,1,1,1
game.climatechgroup.com.au,0,0,1,3,0,0,0,0,0,1,1,1,1
mail.solojoyas.cl,0,0,1,9,0,0,0,0,0,1,1,1,1
federalidentity-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,1,1,1
souled.co.kr,0,0,1,4,1,0,0,0,0,1,1,1,1
fr-ntfx.com,0,0,0,1,0,0,1,1,0,1,1,1,1
xhmnv.mjt.lu,0,0,1,5,0,0,0,0,0,1,1,1,1
xj33w.mjt.lu,0,0,1,5,0,0,0,0,0,1,1,1,1
